Annotation Cluster 1	Enrichment Score: 10.096337286188458
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0010556~regulation of macromolecule biosynthetic process	14	24.137931034482758	0.17592619500901535	YOL148C, YLR055C, YCR077C, YDR448W, YDR176W, YHR099W, YDR392W, YGR252W, YPL047W, YBR081C, YPL254W, YGL066W, YKL022C, YCL010C	58	861	4970	1.3933277263807122	1.0	0.43292012481481956	92.8527574831299
GOTERM_BP_ALL	GO:0031326~regulation of cellular biosynthetic process	14	24.137931034482758	0.19033813017689732	YOL148C, YLR055C, YCR077C, YDR448W, YDR176W, YHR099W, YDR392W, YGR252W, YPL047W, YBR081C, YPL254W, YGL066W, YKL022C, YCL010C	58	874	4970	1.3726031720981615	1.0	0.458673830647358	94.38103952955275
GOTERM_BP_ALL	GO:0009889~regulation of biosynthetic process	14	24.137931034482758	0.19603637031952265	YOL148C, YLR055C, YCR077C, YDR448W, YDR176W, YHR099W, YDR392W, YGR252W, YPL047W, YBR081C, YPL254W, YGL066W, YKL022C, YCL010C	58	879	4970	1.3647954179906634	1.0	0.4668396243221802	94.89693170970615
GOTERM_BP_ALL	GO:0031323~regulation of cellular metabolic process	15	25.862068965517242	0.22030680386570994	YOL148C, YLR055C, YCR077C, YDR448W, YDR176W, YHR099W, YGR252W, YDR392W, YPL047W, YBR081C, YPL254W, YGL066W, YHR166C, YKL022C, YCL010C	58	980	4970	1.3115763546798032	1.0	0.5089993849022695	96.64027381963548
GOTERM_BP_ALL	GO:0050789~regulation of biological process	21	36.206896551724135	0.2514857731772406	YGL240W, YOL148C, YOR249C, YER021W, YLR055C, YCR077C, YDR448W, YDR176W, YHR099W, YGR252W, YDR392W, YPL047W, YHR027C, YER133W, YBR081C, YIL075C, YPL254W, YGL066W, YHR166C, YKL022C, YCL010C	58	1502	4970	1.1980577620643738	1.0	0.560059892611918	98.0741213790381
GOTERM_BP_ALL	GO:0010468~regulation of gene expression	13	22.413793103448278	0.25744757870441615	YOL148C, YLR055C, YCR077C, YDR448W, YDR176W, YHR099W, YDR392W, YGR252W, YPL047W, YBR081C, YPL254W, YGL066W, YCL010C	58	848	4970	1.31363858165257	1.0	0.5669356113658045	98.27307724832394
GOTERM_BP_ALL	GO:0065007~biological regulation	22	37.93103448275862	0.4293218931466666	YGL240W, YOL148C, YOR249C, YER021W, YDL008W, YLR055C, YCR077C, YDR448W, YDR176W, YHR099W, YGR252W, YDR392W, YPL047W, YHR027C, YER133W, YBR081C, YIL075C, YPL254W, YGL066W, YHR166C, YKL022C, YCL010C	58	1736	4970	1.0859288097886541	1.0	0.7907486945169913	99.95233253809502
GOTERM_BP_ALL	GO:0050794~regulation of cellular process	17	29.310344827586203	0.5164504048458871	YGL240W, YOL148C, YLR055C, YCR077C, YDR448W, YDR176W, YHR099W, YGR252W, YDR392W, YPL047W, YER133W, YBR081C, YPL254W, YGL066W, YHR166C, YKL022C, YCL010C	58	1370	4970	1.063302290460609	1.0	0.8594786565450436	99.99502113473858

Annotation Cluster 7	Enrichment Score: 4.235713372124648
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_ALL	GO:0005688~snRNP U6	7	12.068965517241379	6.858763256288548E-11	YBL026W, YNL147W, YLR438C-A, YJR022W, YER146W, YER112W, YDR378C	58	9	5615	75.2969348659004	6.515820105690295E-9	2.832964973720209E-10	7.53917928086878E-8
INTERPRO	IPR001163:Like-Sm ribonucleoprotein, core	8	13.793103448275861	6.964015145468608E-11	YBL026W, YNL147W, YLR438C-A, YJR022W, YER146W, YER112W, YDR378C, YJL124C	48	16	4676	48.708333333333336	5.431934235744507E-9	5.431934235744507E-9	7.366403043107539E-8
INTERPRO	IPR006649:Like-Sm ribonucleoprotein, eukaryotic and archaea-type, core	8	13.793103448275861	6.964015145468608E-11	YBL026W, YNL147W, YLR438C-A, YJR022W, YER146W, YER112W, YDR378C, YJL124C	48	16	4676	48.708333333333336	5.431934235744507E-9	5.431934235744507E-9	7.366403043107539E-8
GOTERM_CC_ALL	GO:0046540~U4/U6 x U5 tri-snRNP complex	8	13.793103448275861	1.6560288657311606E-8	YBL026W, YNL147W, YLR438C-A, YJR022W, YER146W, YER112W, YDR378C, YJL124C	58	31	5615	24.983314794215794	1.5732262016454612E-6	6.555114118178551E-8	1.8203147345019488E-5
GOTERM_CC_ALL	GO:0000932~cytoplasmic mRNA processing body	7	12.068965517241379	9.773140567631809E-8	YBL026W, YNL147W, YER112W, YCR077C, YDR378C, YOL149W, YJL124C	58	24	5615	28.236350574712645	9.284440888324141E-6	3.5709547430151645E-7	1.0742677787334287E-4
GOTERM_CC_ALL	GO:0005732~small nucleolar ribonucleoprotein complex	7	12.068965517241379	4.1137765033834405E-7	YBL026W, YNL147W, YLR438C-A, YER146W, YER112W, YDR378C, YJL124C	58	30	5615	22.589080459770116	3.908012117759263E-5	1.3957449125356902E-6	4.521873591567527E-4
GOTERM_CC_ALL	GO:0030532~small nuclear ribonucleoprotein complex	8	13.793103448275861	2.428877986216162E-6	YBL026W, YNL147W, YLR438C-A, YJR022W, YER146W, YER112W, YDR378C, YJL124C	58	62	5615	12.491657397107897	2.3071706963406768E-4	7.691426717859606E-6	0.0026698019470861034
GOTERM_BP_ALL	GO:0000956~nuclear-transcribed mRNA catabolic process	9	15.517241379310345	4.008247748079978E-6	YBL026W, YNL147W, YLR438C-A, YER146W, YER112W, YCR077C, YDR378C, YOL149W, YJL124C	58	84	4970	9.181034482758623	0.0013738870847275209	2.1481515095733705E-5	0.0054653906420121245
GOTERM_BP_ALL	GO:0006402~mRNA catabolic process	9	15.517241379310345	4.792828740414103E-6	YBL026W, YNL147W, YLR438C-A, YER146W, YER112W, YCR077C, YDR378C, YOL149W, YJL124C	58	86	4970	8.967522052927025	0.001642593661453584	2.490793520959489E-5	0.006535162782073112
GOTERM_MF_ALL	GO:0031202~RNA splicing factor activity, transesterification mechanism	8	13.793103448275861	1.3737883145061866E-5	YBL026W, YNL147W, YLR438C-A, YJR022W, YER146W, YER112W, YDR378C, YJL124C	58	71	4955	9.626032054395337	0.0012219328298057608	1.3584410551470416E-4	0.014911878975509829
GOTERM_BP_ALL	GO:0006401~RNA catabolic process	9	15.517241379310345	1.48475386818611E-5	YBL026W, YNL147W, YLR438C-A, YER146W, YER112W, YCR077C, YDR378C, YOL149W, YJL124C	58	100	4970	7.712068965517242	0.0050797975430283415	7.380515416888223E-5	0.020243769163530434
GOTERM_BP_ALL	GO:0034470~ncRNA processing	14	24.137931034482758	7.624929675513462E-5	YLR115W, YGR156W, YER112W, YAL043C, YBL026W, YNL147W, YLR438C-A, YKR002W, YJR022W, YDR195W, YER146W, YER133W, YDR378C, YLR277C	58	335	4970	3.581060216160577	0.025815439312282695	3.6319105697413256E-4	0.10392123278170073
GOTERM_BP_ALL	GO:0000398~nuclear mRNA splicing, via spliceosome	8	13.793103448275861	1.2538472485339056E-4	YBL026W, YNL147W, YLR438C-A, YJR022W, YER146W, YER112W, YDR378C, YJL124C	58	100	4970	6.855172413793103	0.04209786049421116	5.810427111323513E-4	0.17083556173375092
GOTERM_BP_ALL	GO:0000377~RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	8	13.793103448275861	1.4210428602542843E-4	YBL026W, YNL147W, YLR438C-A, YJR022W, YER146W, YER112W, YDR378C, YJL124C	58	102	4970	6.720757268424611	0.04757625567929047	6.49725285617464E-4	0.193595366742505
GOTERM_BP_ALL	GO:0008380~RNA splicing	9	15.517241379310345	1.84360895229865E-4	YBL026W, YNL147W, YLR438C-A, YJR022W, YER146W, YER112W, YDR378C, YJL124C, YLR277C	58	142	4970	5.431034482758621	0.061283363501853816	8.209825090818024E-4	0.2510965084771888
GOTERM_BP_ALL	GO:0008033~tRNA processing	8	13.793103448275861	1.9194780622383345E-4	YBL026W, YNL147W, YLR438C-A, YJR022W, YER146W, YER112W, YAL043C, YDR378C	58	107	4970	6.406703190460844	0.06372347840688908	8.438029912328782E-4	0.2614172291095507
GOTERM_BP_ALL	GO:0000375~RNA splicing, via transesterification reactions	8	13.793103448275861	2.1547852708256272E-4	YBL026W, YNL147W, YLR438C-A, YJR022W, YER146W, YER112W, YDR378C, YJL124C	58	109	4970	6.289149003479912	0.07125131501525428	9.35221886262716E-4	0.29342053694533243
GOTERM_BP_ALL	GO:0034660~ncRNA metabolic process	14	24.137931034482758	3.8048360541884725E-4	YJR093C, YGR156W, YER112W, YAL043C, YBL026W, YNL147W, YLR438C-A, YJR022W, YDR195W, YER146W, YER133W, YOL149W, YDR378C, YLR277C	58	393	4970	3.052557690620339	0.1223704600224309	0.0016303034919971093	0.5175709702379017
GOTERM_BP_ALL	GO:0006399~tRNA metabolic process	9	15.517241379310345	6.272916478418654E-4	YBL026W, YNL147W, YLR438C-A, YJR022W, YER146W, YER112W, YAL043C, YDR378C, YOL149W	58	170	4970	4.536511156186612	0.19364287203540564	0.002621296773831383	0.8519748284681383
GOTERM_CC_ALL	GO:0005730~nucleolus	9	15.517241379310345	0.005352497604019087	YBL026W, YNL147W, YLR438C-A, YJR022W, YER146W, YER133W, YER112W, YDR378C, YJL124C	58	269	5615	3.2390078195103196	0.399416133642742	0.014062765356431361	5.728656743253024
GOTERM_BP_ALL	GO:0006364~rRNA processing	8	13.793103448275861	0.018471922815741306	YBL026W, YNL147W, YLR438C-A, YJR022W, YER146W, YER133W, YER112W, YDR378C	58	239	4970	2.86827297648247	0.9983303113888344	0.06859107684795218	22.448899403506996
GOTERM_BP_ALL	GO:0016072~rRNA metabolic process	8	13.793103448275861	0.02216805320984474	YBL026W, YNL147W, YLR438C-A, YJR022W, YER146W, YER133W, YER112W, YDR378C	58	248	4970	2.764182424916574	0.9995422502132525	0.08102519224486104	26.337613083725586
GOTERM_BP_ALL	GO:0022613~ribonucleoprotein complex biogenesis	9	15.517241379310345	0.0811618678288533	YBL026W, YNL147W, YLR438C-A, YJR022W, YER146W, YER133W, YER112W, YCR077C, YDR378C	58	397	4970	1.942586641188222	0.999999999999754	0.24157245019738738	68.4689866510555
GOTERM_BP_ALL	GO:0042254~ribosome biogenesis	8	13.793103448275861	0.104408527993088	YBL026W, YNL147W, YLR438C-A, YJR022W, YER146W, YER133W, YER112W, YDR378C	58	351	4970	1.953040573730229	1.0	0.2931941810396341	77.76765260633995
GOTERM_BP_ALL	GO:0044085~cellular component biogenesis	15	25.862068965517242	0.109587576459553	YER021W, YER112W, YCR077C, YDL097C, YBL026W, YNL147W, YLR438C-A, YJR022W, YER146W, YHR027C, YER133W, YBR081C, YIL075C, YDR378C, YJL124C	58	868	4970	1.4808120133481648	1.0	0.30139401760495044	79.45810337851178
GOTERM_CC_ALL	GO:0030529~ribonucleoprotein complex	10	17.24137931034483	0.13879921234241493	YBL026W, YNL147W, YLR438C-A, YJR022W, YER146W, YER112W, YCR077C, YDR378C, YOL149W, YJL124C	58	590	5615	1.640853302162478	0.9999993162147252	0.3186406666791288	80.65072706589471
GOTERM_CC_ALL	GO:0043232~intracellular non-membrane-bounded organelle	14	24.137931034482758	0.3429872623941335	YER112W, YCR077C, YDR448W, YBL026W, YNL147W, YHR099W, YGR252W, YLR438C-A, YJR022W, YER146W, YER133W, YHR166C, YDR378C, YJL124C	58	1120	5615	1.2101293103448276	1.0	0.6501076288863493	99.0119877399886
GOTERM_CC_ALL	GO:0043228~non-membrane-bounded organelle	14	24.137931034482758	0.3429872623941335	YER112W, YCR077C, YDR448W, YBL026W, YNL147W, YHR099W, YGR252W, YLR438C-A, YJR022W, YER146W, YER133W, YHR166C, YDR378C, YJL124C	58	1120	5615	1.2101293103448276	1.0	0.6501076288863493	99.0119877399886

Annotation Cluster 8	Enrichment Score: 0.7275463106351328
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0044085~cellular component biogenesis	15	25.862068965517242	0.109587576459553	YER021W, YER112W, YCR077C, YDL097C, YBL026W, YNL147W, YLR438C-A, YJR022W, YER146W, YHR027C, YER133W, YBR081C, YIL075C, YDR378C, YJL124C	58	868	4970	1.4808120133481648	1.0	0.30139401760495044	79.45810337851178
GOTERM_BP_ALL	GO:0034622~cellular macromolecular complex assembly	7	12.068965517241379	0.1391082158330172	YHR027C, YBR081C, YIL075C, YER112W, YCR077C, YJL124C, YDL097C	58	308	4970	1.9474921630094044	1.0	0.3602990157712067	87.02887362211654
GOTERM_BP_ALL	GO:0065003~macromolecular complex assembly	8	13.793103448275861	0.17115811600818667	YER021W, YHR027C, YBR081C, YIL075C, YER112W, YCR077C, YJL124C, YDL097C	58	400	4970	1.7137931034482758	1.0	0.42597709925444316	92.26778590115711
GOTERM_BP_ALL	GO:0022607~cellular component assembly	8	13.793103448275861	0.4713062044035239	YER021W, YHR027C, YBR081C, YIL075C, YER112W, YCR077C, YJL124C, YDL097C	58	563	4970	1.2176149935689349	1.0	0.8260308014364839	99.9831851166571

Annotation Cluster 9	Enrichment Score: 0.07033710463024978
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_ALL	GO:0008270~zinc ion binding	6	10.344827586206897	0.673978917851138	YDR448W, YPR107C, YKL059C, YPL047W, YDL008W, YLR277C	58	488	4955	1.0503815715093272	1.0	0.9947526466238094	99.99947984305744
GOTERM_MF_ALL	GO:0046914~transition metal ion binding	7	12.068965517241379	0.7957852423096057	YDR448W, YPR107C, YKL059C, YPL047W, YDL008W, YER133W, YLR277C	58	665	4955	0.8992740471869328	1.0	0.9988085288716076	99.99999675819676
GOTERM_MF_ALL	GO:0046872~metal ion binding	7	12.068965517241379	0.9332449053647064	YDR448W, YPR107C, YKL059C, YPL047W, YDL008W, YER133W, YLR277C	58	830	4955	0.7205027004570005	1.0	0.9999824407833572	99.99999999998265
GOTERM_MF_ALL	GO:0043169~cation binding	7	12.068965517241379	0.9426220184749431	YDR448W, YPR107C, YKL059C, YPL047W, YDL008W, YER133W, YLR277C	58	850	4955	0.7035496957403652	1.0	0.9999842643800944	99.99999999999665
GOTERM_MF_ALL	GO:0043167~ion binding	7	12.068965517241379	0.9430594602475544	YDR448W, YPR107C, YKL059C, YPL047W, YDL008W, YER133W, YLR277C	58	851	4955	0.7027229628429028	1.0	0.9999757513057419	99.99999999999692

